Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Contaminant	Marked as	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	# Razor Peptides	"Abundances (Normalized): F1: 126, Sample, A1, n/a"	"Abundances (Normalized): F1: 127N, Sample, A2, n/a"	"Abundances (Normalized): F1: 127C, Sample, A3, n/a"	"Abundances (Normalized): F1: 128N, Sample, A4, n/a"	"Abundances (Normalized): F1: 128C, Sample, A5, n/a"	"Abundances (Normalized): F1: 129N, Sample, n/a, B1"	"Abundances (Normalized): F1: 129C, Sample, n/a, B2"	"Abundances (Normalized): F1: 130N, Sample, n/a, B3"	"Abundances (Normalized): F1: 130C, Sample, n/a, B4"	"Abundances (Normalized): F1: 131, Sample, n/a, B5"	"Abundance: F1: 126, Sample, A1, n/a"	"Abundance: F1: 127N, Sample, A2, n/a"	"Abundance: F1: 127C, Sample, A3, n/a"	"Abundance: F1: 128N, Sample, A4, n/a"	"Abundance: F1: 128C, Sample, A5, n/a"	"Abundance: F1: 129N, Sample, n/a, B1"	"Abundance: F1: 129C, Sample, n/a, B2"	"Abundance: F1: 130N, Sample, n/a, B3"	"Abundance: F1: 130C, Sample, n/a, B4"	"Abundance: F1: 131, Sample, n/a, B5"	"Found in Sample: [S1] F1: 126, Sample, A1, n/a"	"Found in Sample: [S2] F1: 127N, Sample, A2, n/a"	"Found in Sample: [S3] F1: 127C, Sample, A3, n/a"	"Found in Sample: [S4] F1: 128N, Sample, A4, n/a"	"Found in Sample: [S5] F1: 128C, Sample, A5, n/a"	"Found in Sample: [S6] F1: 129N, Sample, n/a, B1"	"Found in Sample: [S7] F1: 129C, Sample, n/a, B2"	"Found in Sample: [S8] F1: 130N, Sample, n/a, B3"	"Found in Sample: [S9] F1: 130C, Sample, n/a, B4"	"Found in Sample: [S10] F1: 131, Sample, n/a, B5"	Modifications
FALSE	High	IsMasterProtein	A0A0B4J2B5	Immunoglobulin heavy variable 3/OR16-9 (non-functional) (Fragment) OS=Homo sapiens GN=IGHV3OR16-9 PE=1 SV=1	0	FALSE	Human	36.764	31	2	55	2	1	98	10.7	8.46	210.09	2	0	1926.9	1003.9	1004.1	1275.9	865	1038	1431.5	1730.8	934	2056.9	1926.9	850.7	890.1	1114.8	589.9	800.5	1190	1443.4	863.1	1774.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O95471	Claudin-7 OS=Homo sapiens GN=CLDN7 PE=1 SV=4	0.002	FALSE	Human	5.577	16	2	2	2	1	211	22.4	8.6	4.38	2	0	33	30.5	22.9	36.9	49.6	38.5	46.4	33	35	34.8	33	25.9	20.3	32.2	33.8	29.7	38.6	27.5	32.4	30.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A8K161	"Calcium/calmodulin-dependent protein kinase (CaM kinase) II alpha, isoform CRA_b OS=Homo sapiens GN=CAMK2A PE=2 SV=1"	0	FALSE	Human	37.999	18	7	24	2	1	489	55.3	7.44	67.79	7	0																					High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	B2RE36	"cDNA, FLJ96903 OS=Homo sapiens PE=2 SV=1"	0	FALSE	Human	55.537	37	9	34	9	1	254	29.4	7.06	80.27	9	0	1747.7	2699.9	1982.4	2246.3	2258.6	2600.3	2041.9	1954.6	2639.4	2104.6	1747.7	2287.9	1757.4	1962.7	1540.2	2005.2	1697.5	1630	2439.1	1815.3	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P09497	Clathrin light chain B OS=Homo sapiens GN=CLTB PE=1 SV=1	0	FALSE	Human	67.463	38	11	81	1	1	229	25.2	4.64	232.39	11	0	13.2	185.7	22.4	81.7	31.6	180.9	80.7	24.9	19.1	11.6	13.2	157.4	19.8	71.4	21.5	139.5	67.1	20.7	17.6	10	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9H845	"Acyl-CoA dehydrogenase family member 9, mitochondrial OS=Homo sapiens GN=ACAD9 PE=1 SV=1"	0	FALSE	Human	169.595	41	21	85	21	1	621	68.7	7.96	259.71	21	0	4660.8	6080.1	4315.3	5197.1	7061.2	6697.3	4316	4900.8	8709	6884.6	4660.8	5152.3	3825.4	4541	4815.2	5164.7	3587.9	4086.8	8048	5938	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9Y4E6	WD repeat-containing protein 7 OS=Homo sapiens GN=WDR7 PE=1 SV=2	0	FALSE	Human	31.352	8	9	12	9	1	1490	163.7	6.92	24.31	9	0	555.8	1071.3	537	978.8	640.5	1298.3	821.3	629.3	708.4	722.4	555.8	907.8	476	855.2	436.7	1001.2	682.7	524.7	654.6	623.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	B2R9T9	"cDNA, FLJ94551 OS=Homo sapiens PE=2 SV=1"	0	FALSE	Human	40.313	13	5	31	5	1	243	26.2	10.67	105.14	5	0	2037.3	2061.3	1825	2611.8	1823.8	2350.4	1378.4	1606.2	1647.7	1648	2037.3	1746.8	1617.8	2282	1243.6	1812.5	1145.9	1339.4	1522.7	1421.5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q15397	Pumilio homolog 3 OS=Homo sapiens GN=PUM3 PE=1 SV=3	0	FALSE	Human	12.805	7	3	6	3	1	648	73.5	9.64	12.52	3	0	290.2	243.3	247	178.3	177.5	236.4	157.7	231.7	181.1	213.8	290.2	206.2	219	155.8	121	182.3	131.1	193.2	167.3	184.4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O95721	Synaptosomal-associated protein 29 OS=Homo sapiens GN=SNAP29 PE=1 SV=1	0.001	FALSE	Human	5.906	4	1	2	1	1	258	29	5.81	6	1	0	106	143.1	80.6	297.3	156.8	100.9	217.6	158.6	166.5	153.2	106	121.3	71.5	259.8	106.9	77.8	180.9	132.3	153.9	132.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P08294	Extracellular superoxide dismutase [Cu-Zn] OS=Homo sapiens GN=SOD3 PE=1 SV=2	0	FALSE	Human	22.611	33	5	10	5	1	240	25.8	6.61	28.52	5	0	376.4	688.7	360.5	561.6	434.3	484.9	685.3	376.5	399.3	365.3	376.4	583.6	319.5	490.7	296.2	373.9	569.7	314	369	315.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A0U5LWB3	MHC class I antigen (Fragment) OS=Homo sapiens GN=HLA-C PE=3 SV=1	0	FALSE	Human	35.12	9	1	39	1	1	273	31.6	5.82	123.72	1	0																					High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q14671	Pumilio homolog 1 OS=Homo sapiens GN=PUM1 PE=1 SV=3	0	FALSE	Human	18.096	4	5	17	1	1	1186	126.4	6.84	24.47	5	0	11.6	16.8	11.8	13.7	24.1	15.4	9.5	10.6	12.9	16.6	11.6	14.3	10.5	11.9	16.4	11.9	7.9	8.9	11.9	14.3	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	V9HWH9	Protein S100 OS=Homo sapiens GN=HEL-S-43 PE=2 SV=1	0	FALSE	Human	113.614	86	8	197	1	1	105	11.7	7.12	537.3	8	0	2900.2	1487.3	4426.1	2832.5	4131	1291.6	1841.9	7823.6	9973.2	9159.1	2900.2	1260.3	3923.7	2474.9	2817	996	1531.2	6524.2	9216.3	7899.8	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	B3KMC9	"cDNA FLJ10711 fis, clone NT2RP3000917, highly similar to 5'-3' exoribonuclease 2 (EC 3.1.11.-) OS=Homo sapiens PE=2 SV=1"	0	FALSE	Human	44.229	14	11	25	11	1	950	108.5	7.47	50.49	11	0	1361.1	1614.8	1050	1142.9	868.4	1647.8	902.7	916.7	1015.5	927.6	1361.1	1368.4	930.8	998.6	592.2	1270.7	750.5	764.4	938.4	800.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A0A0MQT0	"Retinol binding protein 1, cellular OS=Homo sapiens GN=RBP1 PE=1 SV=1"	0	FALSE	Human	29.296	28	5	30	5	1	197	22.3	6.13	75.35	5	0	1679	1974.1	888.4	1296.8	1205.7	2323.2	3371	1020.8	822.7	792.5	1679	1672.9	787.6	1133.1	822.2	1791.5	2802.3	851.2	760.3	683.5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9C0D5	Protein TANC1 OS=Homo sapiens GN=TANC1 PE=1 SV=3	0	FALSE	Human	11.638	2	2	7	2	1	1861	202.1	8.32	4.11	2	0	114.2	105.1	103.2	117.5	125.7	99.6	285.1	120.3	119.9	98.9	114.2	89.1	91.5	102.7	85.7	76.8	237	100.3	110.8	85.3	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A024QZT2	"Exocyst complex component 2, isoform CRA_a OS=Homo sapiens GN=EXOC2 PE=4 SV=1"	0	FALSE	Human	60.696	15	12	29	12	1	924	104	6.9	87.48	12	0	1530.1	2457.2	1496.9	2032.4	1893	2242.3	2457.4	2006.4	1882.6	1818.5	1530.1	2082.3	1326.9	1775.8	1290.9	1729.2	2042.9	1673.1	1739.7	1568.5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q15417	Calponin-3 OS=Homo sapiens GN=CNN3 PE=1 SV=1	0	FALSE	Human	80.321	31	9	60	6	1	329	36.4	6.05	159.11	9	0	1945.3	2722.4	1724.1	3151.1	1897.5	2827.4	3025	1754.8	2891.5	1971.7	1945.3	2307	1528.4	2753.3	1293.9	2180.4	2514.7	1463.4	2672	1700.6	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9Y287	Integral membrane protein 2B OS=Homo sapiens GN=ITM2B PE=1 SV=1	0	FALSE	Human	52.707	59	9	19	9	1	266	30.3	5.14	37.05	9	0	451.7	747.7	937	551.7	418.2	871.5	420.3	491.1	402.4	417.9	451.7	633.6	830.6	482.1	285.2	672.1	349.4	409.5	371.9	360.4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O60524	Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4	0	FALSE	Human	19.291	5	5	6	5	1	1076	122.9	6.35	14.7	5	0	249.2	292.3	201.9	222.5	202.5	300.1	264.3	196.7	214.6	195.6	249.2	247.7	179	194.4	138.1	231.4	219.8	164.1	198.3	168.7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A024QZY4	"Tripartite motif-containing 38, isoform CRA_a OS=Homo sapiens GN=TRIM38 PE=4 SV=1"	0.008	FALSE	Human	3.375	2	1	2	1	1	465	53.4	7.02	2.64	1	0	34.3	31	22.2	46.8	44.1	25.3	21.5	40.9	28.4	40.4	34.3	26.2	19.6	40.9	30	19.5	17.8	34.1	26.3	34.8	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	B2R8X4	"cDNA, FLJ94105, highly similar to Homo sapiens GA binding protein transcription factor, alpha subunit 60kDa (GABPA), mRNA OS=Homo sapiens PE=2 SV=1"	0	FALSE	Human	8.667	5	2	4	2	1	454	51.2	4.97	7.08	2	0	139.5	150.7	119.9	143.5	142.1	112.2	131.7	111.3	99.2	100.6	139.5	127.7	106.3	125.4	96.9	86.6	109.5	92.8	91.7	86.7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q641Q3	Meteorin-like protein OS=Homo sapiens GN=METRNL PE=2 SV=1	0.005	FALSE	Human	4.445	7	1	1	1	1	311	34.4	8.35	2.25	1	0	27.2	32.1	38.7	21.6	39.4	32.4	20.5	31.9	40.3	33.1	27.2	27.2	34.3	18.9	26.8	25	17	26.6	37.3	28.6	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A140VJU4	Testicular tissue protein Li 171 OS=Homo sapiens PE=2 SV=1	0.005	FALSE	Human	4.294	2	2	3	2	1	871	97.3	8.95	5.72	2	0	47.2	47.5	37.7	42.4	45.4	42	215.5	38.7	30.3	39.1	47.2	40.2	33.4	37	31	32.4	179.1	32.3	28	33.7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q53F53	Atlastin variant (Fragment) OS=Homo sapiens PE=2 SV=1	0	FALSE	Human	45.276	19	8	18	7	1	558	63.5	6.18	43.75	8	1	954.9	887.5	645.2	979.4	782	1064.4	1134.9	870.7	663.3	850.4	954.9	752.1	571.9	855.7	533.3	820.9	943.4	726.1	612.9	733.5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q96D05-2	Isoform 2 of Uncharacterized protein C10orf35 OS=Homo sapiens GN=C10orf35	0.009	FALSE	Human	3.319	7	1	1	1	1	163	17.5	11.06	3	1	0																					High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P08246	Neutrophil elastase OS=Homo sapiens GN=ELANE PE=1 SV=1	0	FALSE	Human	91.189	34	5	52	5	1	267	28.5	9.35	179.22	5	0	1601.2	1863.6	1554	3246.1	4000.1	1924.5	1701.6	1790.8	3082.5	3166.9	1601.2	1579.2	1377.6	2836.3	2727.7	1484.1	1414.6	1493.4	2848.6	2731.5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P51570-2	Isoform 2 of Galactokinase OS=Homo sapiens GN=GALK1	0	FALSE	Human	27.183	23	9	16	9	1	422	45.3	6.68	38.02	9	0	868.8	755.3	809.4	1566.5	598.3	662.6	2335.7	691	663.3	669.2	868.8	640	717.5	1368.7	408	511	1941.7	576.3	612.9	577.2	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O95139	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 OS=Homo sapiens GN=NDUFB6 PE=1 SV=3	0	FALSE	Human	55.812	41	5	65	5	1	128	15.5	9.63	170.71	5	0	2742.3	3644.1	2922.2	3536	4531.6	4223.6	2630.2	3499.8	3298.4	3407.6	2742.3	3088	2590.4	3089.6	3090.2	3257.1	2186.5	2918.5	3048	2939.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q86WA6	Valacyclovir hydrolase OS=Homo sapiens GN=BPHL PE=1 SV=1	0	FALSE	Human	56.602	52	11	25	11	1	291	32.5	9.14	71.81	11	0	2035.4	2016.9	1577.6	1067.8	2464.8	2728.6	959.4	1564	2527.7	1672.9	2035.4	1709.2	1398.5	933	1680.8	2104.2	797.5	1304.2	2335.8	1442.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9BSK0	MARVEL domain-containing protein 1 OS=Homo sapiens GN=MARVELD1 PE=1 SV=1	0.008	FALSE	Human	3.548	8	2	3	2	1	173	18.9	9.6	3.99	2	0	25.1	20.6	29.2	38.3	20.9	34.8	14.6	31.3	30.3	21.9	25.1	17.5	25.9	33.4	14.3	26.9	12.2	26.1	28	18.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O75151	Lysine-specific demethylase PHF2 OS=Homo sapiens GN=PHF2 PE=1 SV=4	0	FALSE	Human	22.213	9	7	8	7	1	1096	120.7	9.17	19.18	7	0	642.4	692.8	381.2	302.8	282.1	910.7	405.4	289.5	323.1	264.6	642.4	587.1	338	264.6	192.4	702.3	337	241.4	298.5	228.2	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A024R2Q4	Ribosomal protein L15 OS=Homo sapiens GN=RPL15 PE=3 SV=1	0	FALSE	Human	125.01	39	8	80	8	1	204	24.1	11.62	277.74	8	0	8587.4	7840.7	6135.4	9115.6	5182.6	8088.8	4727.8	8638.4	8641.7	6634	8587.4	6644.3	5438.9	7964.7	3534.1	6237.8	3930.3	7203.7	7985.8	5721.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	W0UV60	Ribonuclease A F3 OS=Homo sapiens GN=RAF3 PE=3 SV=1	0.001	FALSE	Human	6.675	20	2	3	2	1	161	18.3	8.73	7.22	2	0	68.9	73	60.7	86.4	94.4	82.6	121.5	83.4	91.3	74.1	68.9	61.9	53.8	75.5	64.4	63.7	101	69.5	84.4	63.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A8K245	"cDNA FLJ75441, highly similar to Homo sapiens vaccinia related kinase 1 (VRK1), mRNA OS=Homo sapiens PE=2 SV=1"	0.001	FALSE	Human	7.172	9	2	4	2	1	396	45.4	8.91	2.32	2	0	28	24.3	24.6	40.4	31.1	32.5	63.7	23.9	32.8	31.4	28	20.6	21.8	35.3	21.2	25.1	53	19.9	30.3	27.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O00469-2	"Isoform 2 of Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 OS=Homo sapiens GN=PLOD2"	0	FALSE	Human	22.718	8	5	11	5	1	758	87	6.71	26.63	5	0	401.1	403	673.9	377.9	355.1	315.2	375.3	460.3	394.9	398.1	401.1	341.5	597.4	330.2	242.1	243.1	312	383.8	365	343.4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O15296	Arachidonate 15-lipoxygenase B OS=Homo sapiens GN=ALOX15B PE=1 SV=3	0	FALSE	Human	106.345	36	16	42	16	1	676	75.8	6.1	115.47	16	0	1103.1	1147	1510.9	1101.1	3547	1091.3	1161.5	2823.2	1512.9	2862.8	1103.1	972	1339.3	962.1	2418.8	841.6	965.6	2354.3	1398	2469.2	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A024RAE6	"Cell division cycle 42 (GTP binding protein, 25kDa), isoform CRA_c OS=Homo sapiens GN=CDC42 PE=3 SV=1"	0	FALSE	Human	77.254	59	9	44	1	1	191	21.3	6.04	140.19	9	0																					High	High	High	High	High	High	High	High	Not Found	High	
FALSE	High	IsMasterProtein	B2R6F3	Splicing factor arginine/serine-rich 3 OS=Homo sapiens GN=SFRS3 PE=2 SV=1	0	FALSE	Human	67.132	37	9	114	8	1	164	19.3	11.65	332.1	9	0	10306.2	9293.8	4677.6	6180.8	4835.7	12109.2	3483.9	6985.9	5947.6	4574.2	10306.2	7875.6	4146.6	5400.4	3297.6	9338.2	2896.2	5825.7	5496.2	3945.3	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9BVG4	Protein PBDC1 OS=Homo sapiens GN=PBDC1 PE=1 SV=1	0.001	FALSE	Human	6.092	12	3	3	3	1	233	26	4.79	5.63	3	0	138	139.5	135.3	106.9	135.3	141.1	136.6	104.6	107.4	101.7	138	118.2	120	93.4	92.3	108.8	113.6	87.2	99.3	87.7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q3ZCM7	Tubulin beta-8 chain OS=Homo sapiens GN=TUBB8 PE=1 SV=2	0	FALSE	Human	266.01	28	11	642	1	1	444	49.7	4.89	1557.88	11	0	129.1	79.5	107.7	207.2	75.6	90.7	106.6	81	82.2	91.7	129.1	67.4	95.4	181.1	51.6	69.9	88.6	67.6	76	79.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q15149-8	Isoform 8 of Plectin OS=Homo sapiens GN=PLEC	0	FALSE	Human	3638.825	73	340	3565	2	1	4525	513.4	5.76	11430.19	340	0	473.4	497.7	347	532.9	427.8	463.7	633.3	289.9	461.7	354.1	473.4	421.7	307.6	465.7	291.7	357.6	526.4	241.7	426.6	305.4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q8NBP0	Tetratricopeptide repeat protein 13 OS=Homo sapiens GN=TTC13 PE=2 SV=3	0.002	FALSE	Human	5.606	3	2	3	2	1	860	96.8	7.01	0	2	0	98.6	95.2	101.7	84.8	124.6	100.9	85.4	107.4	98.9	89.9	98.6	80.7	90.1	74.1	85	77.8	71	89.6	91.4	77.5	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P55160	Nck-associated protein 1-like OS=Homo sapiens GN=NCKAP1L PE=1 SV=3	0	FALSE	Human	52.729	10	9	24	9	1	1127	128.1	6.86	61.56	9	0	727.7	930.2	848.7	3389.9	1234.7	779.3	1387.9	1015.7	1278.8	1322	727.7	788.3	752.4	2961.9	841.9	600.9	1153.7	847	1181.7	1140.2	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q6ZMM2	ADAMTS-like protein 5 OS=Homo sapiens GN=ADAMTSL5 PE=1 SV=3	0	FALSE	Human	9.432	2	1	3	1	1	481	53.2	8.19	5.56	1	0																					High	High	High	High	High	High	Not Found	High	High	High	
FALSE	High	IsMasterProtein	P07357	Complement component C8 alpha chain OS=Homo sapiens GN=C8A PE=1 SV=2	0	FALSE	Human	98.676	36	12	59	12	1	584	65.1	6.47	142.53	12	0	1906.2	1175	2411.7	1375.5	875.4	956.7	1071.5	1029.2	891.9	1039.2	1906.2	995.7	2137.9	1201.8	596.9	737.8	890.8	858.3	824.2	896.3	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A140VKF3	Testis tissue sperm-binding protein Li 70n OS=Homo sapiens PE=2 SV=1	0	FALSE	Human	67.704	27	10	50	10	1	418	46.3	6.38	138.99	10	0	3346.1	5520.5	2068.3	3854.7	2154.9	5668.6	2349.1	3295.3	7407.6	6226.7	3346.1	4678.1	1833.5	3368	1469.4	4371.4	1952.8	2748	6845.4	5370.6	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9NRC1	Suppressor of tumorigenicity 7 protein OS=Homo sapiens GN=ST7 PE=1 SV=1	0.006	FALSE	Human	4.166	5	2	2	2	1	585	67.1	7.24	0	2	0	46.2	64	41.1	49.3	61.1	46.7	59.6	47.7	47.1	39	46.2	54.2	36.4	43.1	41.7	36	49.6	39.8	43.5	33.7	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9UBF2	Coatomer subunit gamma-2 OS=Homo sapiens GN=COPG2 PE=1 SV=1	0	FALSE	Human	109.039	33	21	68	17	1	871	97.6	5.81	166.64	21	0	2430.9	2426.1	1631.7	1602.3	2261.6	2612.4	1323.6	2377.5	2089	2185.7	2430.9	2055.9	1446.4	1400	1542.2	2014.6	1100.4	1982.6	1930.5	1885.2	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P62750	60S ribosomal protein L23a OS=Homo sapiens GN=RPL23A PE=1 SV=1	0	FALSE	Human	95.835	47	10	112	10	1	156	17.7	10.45	250.64	10	0	13681.8	9567.4	9950.1	4189.4	5373.4	12573.6	3202.9	11677	8022.8	5140.6	13681.8	8107.5	8820.5	3660.4	3664.2	9696.4	2662.6	9737.6	7413.9	4433.8	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9Y520-7	Isoform 7 of Protein PRRC2C OS=Homo sapiens GN=PRRC2C	0.001	FALSE	Human	6.317	1	2	2	2	1	2898	316.9	9.13	5.35	2	0	81.5	179.4	104.7	196.8	79.4	209.8	81.2	99.1	96.7	87.9	81.5	152	92.8	171.9	54.2	161.8	67.5	82.7	89.4	75.8	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q13137-4	Isoform 4 of Calcium-binding and coiled-coil domain-containing protein 2 OS=Homo sapiens GN=CALCOCO2	0	FALSE	Human	10.505	7	3	5	3	1	470	55.2	5.11	7.09	3	0	72.7	120.9	111.1	71.2	92.2	93	166.8	83	67	68.3	72.7	102.4	98.5	62.2	62.9	71.7	138.7	69.2	61.9	58.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9H5X1	MIP18 family protein FAM96A OS=Homo sapiens GN=FAM96A PE=1 SV=1	0.008	FALSE	Human	3.573	6	1	2	1	1	160	18.3	4.88	5.95	1	0	86.2	135.5	117	142.5	137.5	160	144.6	124.7	91.5	142.8	86.2	114.8	103.8	124.5	93.8	123.4	120.2	104	84.5	123.1	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q13610	Periodic tryptophan protein 1 homolog OS=Homo sapiens GN=PWP1 PE=1 SV=1	0.005	FALSE	Human	4.296	2	1	1	1	1	501	55.8	4.77	2.53	1	0	48.2	34.7	40.9	36.1	21	54.8	22.6	38.1	34.6	26.6	48.2	29.4	36.3	31.6	14.3	42.2	18.8	31.8	31.9	23	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	A0A024R292	"Follicular lymphoma variant translocation 1, isoform CRA_a OS=Homo sapiens GN=FVT1 PE=3 SV=1"	0	FALSE	Human	72.269	44	10	34	10	1	332	36.2	7.12	83.34	10	0	2921.8	1841.9	3024.3	2349.4	3208.6	1780.7	1858.4	2521.4	2546.5	2811.8	2921.8	1560.8	2681	2052.8	2188	1373.2	1544.9	2102.6	2353.3	2425.2	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P55010	Eukaryotic translation initiation factor 5 OS=Homo sapiens GN=EIF5 PE=1 SV=2	0	FALSE	Human	65.577	37	14	33	13	1	431	49.2	5.58	77.21	14	1	2985.2	2600.9	2207.1	1833.2	1873.6	2501.1	2488.8	2712.3	1868.1	2189.5	2985.2	2204	1956.5	1601.8	1277.6	1928.7	2068.9	2261.8	1726.3	1888.4	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	Q9HA65	TBC1 domain family member 17 OS=Homo sapiens GN=TBC1D17 PE=1 SV=2	0	FALSE	Human	23.983	14	8	15	7	1	648	72.7	5.19	31.22	8	0	659.6	598.5	555.2	593.5	713.8	575.4	693	731.2	686.7	735.7	659.6	507.2	492.2	518.6	486.8	443.8	576.1	609.8	634.6	634.6	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O14576	Cytoplasmic dynein 1 intermediate chain 1 OS=Homo sapiens GN=DYNC1I1 PE=1 SV=2	0	FALSE	Human	50.838	26	9	27	9	1	645	72.9	5.12	58.5	9	0	163	718.1	200.1	214.7	178.2	637.2	184.8	165.2	143.9	129.8	163	608.6	177.4	187.6	121.5	491.4	153.6	137.8	133	111.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	O60883	Prosaposin receptor GPR37L1 OS=Homo sapiens GN=GPR37L1 PE=1 SV=2	0.003	FALSE	Human	4.899	2	1	1	1	1	481	52.7	7.36	2.89	1	0	16	19.6	18.1	59.4	18.6	20.9	374	15.2	18.5	10.7	16	16.6	16.1	51.9	12.7	16.1	310.9	12.7	17.1	9.2	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P56199	Integrin alpha-1 OS=Homo sapiens GN=ITGA1 PE=1 SV=2	0	FALSE	Human	114.489	20	21	63	21	1	1179	130.8	6.29	162.11	21	0	2280.2	4229.4	2171.7	6304.3	3323.4	5324.9	3169	2322.5	3903.8	2578.4	2280.2	3584	1925.1	5508.3	2266.3	4106.4	2634.4	1936.8	3607.5	2223.9	High	High	High	High	High	High	High	High	High	High	
FALSE	High	IsMasterProtein	P53621	Coatomer subunit alpha OS=Homo sapiens GN=COPA PE=1 SV=2	0	FALSE	Human	521.411	54	57	288	57	1	1224	138.3	7.66	866.53	57	0	14852.1	23511.3	14281.9	23056.4	17486.9	24066.8	13357.1	19863.1	20184.3	21347.3	14852.1	19923.7	12652.1	20145.5	11924.6	18559.5	11102.8	16564.1	18652.4	18412.3	High	High	High	High	High	High	High	High	High	High	
