CON1	CON2	CON3	shRNA1	shRNA2	shRNA3	Accession	Description	Genename
999.8	972	1002.8	985.9	1034.8	1030.6	P20338	Ras-related protein Rab-4A OS=Homo sapiens GN=RAB4A PE=1 SV=3	RAB4A
115.4	118.5	120.7	113.8	131.9	109.4	Q6N063	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2 OS=Homo sapiens GN=OGFOD2 PE=2 SV=2	OGFOD2
13916.9	14147.6	13907.9	13723.5	14006.5	14351.6	Q15056-2	Isoform Short of Eukaryotic translation initiation factor 4H OS=Homo sapiens GN=EIF4H	EIF4H
1030.4	1031.7	1022	1016.1	1086.4	1046.4	Q92833	Protein Jumonji OS=Homo sapiens GN=JARID2 PE=1 SV=2	JARID2
4893.1	4842.2	4905.8	4825.3	4830.7	4811.5	Q13042	Cell division cycle protein 16 homolog OS=Homo sapiens GN=CDC16 PE=1 SV=2	CDC16
30081.7	29636.3	30226.4	29665.6	28947.7	29127.7	P54578	Ubiquitin carboxyl-terminal hydrolase 14 OS=Homo sapiens GN=USP14 PE=1 SV=3	USP14
12271.8	11932.6	12586	12102.1	12032.2	11836.4	Q96T51	RUN and FYVE domain-containing protein 1 OS=Homo sapiens GN=RUFY1 PE=1 SV=2	RUFY1
282.9	283.5	288.5	279	286.3	292.7	P13051-2	Isoform 1 of Uracil-DNA glycosylase OS=Homo sapiens GN=UNG	UNG
16436.6	15595.5	16048.3	16210.4	15646.5	16448.3	Q16836-2	"Isoform 2 of Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens GN=HADH"	HADH
12734	12607.4	12526.4	12558.8	12259.5	12229.7	Q96T76-8	Isoform 5 of MMS19 nucleotide excision repair protein homolog OS=Homo sapiens GN=MMS19	MMS19
5323.7	5253.5	5262.7	5250.5	5610.9	5407.5	P53007	"Tricarboxylate transport protein, mitochondrial OS=Homo sapiens GN=SLC25A1 PE=1 SV=2"	SLC25A1
3726.5	3814.3	3776.6	3675.3	3894.4	3684.5	Q96ME7	Zinc finger protein 512 OS=Homo sapiens GN=ZNF512 PE=1 SV=2	ZNF512
2213.1	2202	2141.9	2182.7	2280.8	2219.7	Q6P1X5	Transcription initiation factor TFIID subunit 2 OS=Homo sapiens GN=TAF2 PE=1 SV=3	TAF2
891.5	863.8	849.1	879.3	904.6	893	Q8N9N5	Protein BANP OS=Homo sapiens GN=BANP PE=1 SV=3	BANP
6747.5	6489.1	6836.3	6655.1	6557.1	6461.4	Q9BTT0	Acidic leucine-rich nuclear phosphoprotein 32 family member E OS=Homo sapiens GN=ANP32E PE=1 SV=1	ANP32E
17349.6	17267.1	17322.7	17113.2	17504.2	17058.5	Q2NL82	Pre-rRNA-processing protein TSR1 homolog OS=Homo sapiens GN=TSR1 PE=1 SV=1	TSR1
2033.9	2056.6	2098.9	2006.2	2034.8	2017.1	Q5VVQ6	Ubiquitin thioesterase OTU1 OS=Homo sapiens GN=YOD1 PE=1 SV=1	YOD1
99	106	108	97.7	94.6	100.7	Q7Z6L1-4	Isoform 4 of Tectonin beta-propeller repeat-containing protein 1 OS=Homo sapiens GN=TECPR1	TECPR1
154.8	165.6	161.2	152.7	164.3	147	O14494	Lipid phosphate phosphohydrolase 1 OS=Homo sapiens GN=PPAP2A PE=1 SV=1	PPAP2A
6713.8	6756.8	6779.5	6622.9	6759.3	6661.9	Q9Y613	FH1/FH2 domain-containing protein 1 OS=Homo sapiens GN=FHOD1 PE=1 SV=3	FHOD1
12747	12598.6	12609	12576.1	12984.9	12787.2	O15294	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Homo sapiens GN=OGT PE=1 SV=3	OGT
3101	3003	3023	3059.5	2887.7	2990.6	D6W592	Heterogeneous nuclear ribonucleoprotein L-like OS=Homo sapiens GN=HNRPLL PE=1 SV=1	HNRPLL
1383.5	1431.2	1359.8	1365	1366.4	1384.3	Q9BRS8	La-related protein 6 OS=Homo sapiens GN=LARP6 PE=1 SV=1	LARP6
801.9	780.7	816.8	791.2	775.8	813	Q02086	Transcription factor Sp2 OS=Homo sapiens GN=SP2 PE=1 SV=3	SP2
148366.9	145440.2	149072.7	146384.7	145932.1	145796.1	Q13813-2	"Isoform 2 of Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTAN1"	SPTAN1
613.1	579.3	595	604.9	639	618	Q14592	Zinc finger protein 460 OS=Homo sapiens GN=ZNF460 PE=1 SV=2	ZNF460
5100.7	5149.7	5097.2	5032.9	5046.4	4921.8	E9PBG7	Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Homo sapiens GN=CAMK2D PE=1 SV=1	CAMK2D
1006.3	949.1	981.9	992.9	968.6	988.5	Q96JQ2	Calmin OS=Homo sapiens GN=CLMN PE=1 SV=1	CLMN
1887.7	1981.4	1885.8	1862.6	1881.1	1862.7	Q8N4V1-2	Isoform 2 of Membrane magnesium transporter 1 OS=Homo sapiens GN=MMGT1	MMGT1
6144.1	6304.1	6379.5	6062.6	6038.7	5849.3	Q9BZ29-4	Isoform 4 of Dedicator of cytokinesis protein 9 OS=Homo sapiens GN=DOCK9	DOCK9
15383	15294.5	15347.4	15179	14886.2	15024	P52888	Thimet oligopeptidase OS=Homo sapiens GN=THOP1 PE=1 SV=2	THOP1
5866.2	5854.4	5863.1	5788.5	5718.5	5708.5	Q15645	Pachytene checkpoint protein 2 homolog OS=Homo sapiens GN=TRIP13 PE=1 SV=2	TRIP13
668.8	657	694.7	660	708.3	720	Q9NTG7	"NAD-dependent protein deacetylase sirtuin-3, mitochondrial OS=Homo sapiens GN=SIRT3 PE=1 SV=2"	SIRT3
1326.3	1337.8	1331.4	1308.8	1375.9	1298.3	Q9BQL6	Fermitin family homolog 1 OS=Homo sapiens GN=FERMT1 PE=1 SV=1	FERMT1
4383.6	4323.2	4332.4	4325.7	4426.1	4319.4	Q5VYS8	Terminal uridylyltransferase 7 OS=Homo sapiens GN=ZCCHC6 PE=1 SV=1	ZCCHC6
1999.4	2122.2	2087.2	1973	2075.1	2077.3	P63272	Transcription elongation factor SPT4 OS=Homo sapiens GN=SUPT4H1 PE=1 SV=1	SUPT4H1
2706.5	2701.2	2708.4	2670.8	2753.9	2725.9	Q96ME1-4	Isoform 4 of F-box/LRR-repeat protein 18 OS=Homo sapiens GN=FBXL18	FBXL18
1758.9	1775.5	1724.8	1735.7	1868.6	1808.3	Q9HAC8	Ubiquitin domain-containing protein 1 OS=Homo sapiens GN=UBTD1 PE=1 SV=1	UBTD1
1645.1	1631.5	1675.5	1623.5	1539.2	1588.1	Q9BPZ3	Polyadenylate-binding protein-interacting protein 2 OS=Homo sapiens GN=PAIP2 PE=1 SV=1	PAIP2
485.5	488.8	494	479.2	481.4	503.4	O75071	EF-hand calcium-binding domain-containing protein 14 OS=Homo sapiens GN=EFCAB14 PE=2 SV=1	EFCAB14
1901.9	1919	1918.4	1877.1	2101.6	1994.7	Q9NVV0	Trimeric intracellular cation channel type B OS=Homo sapiens GN=TMEM38B PE=1 SV=1	TMEM38B
363.1	349.2	341.9	358.4	348.1	380.6	Q8N5D0	WD and tetratricopeptide repeats protein 1 OS=Homo sapiens GN=WDTC1 PE=1 SV=2	WDTC1
2928.3	2897.4	2902	2890.2	3012.5	2904.4	P78362-2	Isoform 2 of SRSF protein kinase 2 OS=Homo sapiens GN=SRPK2	SRPK2
34831.4	35005.9	34573.6	34378.1	34742.9	34471.9	P62906	60S ribosomal protein L10a OS=Homo sapiens GN=RPL10A PE=1 SV=2	RPL10A
2378.2	2369.6	2364.6	2347.4	2377.9	2273.7	Q5T1M5	FK506-binding protein 15 OS=Homo sapiens GN=FKBP15 PE=1 SV=2	FKBP15
536.9	541.8	538.2	529.9	542.7	547.7	Q8N3V7	Synaptopodin OS=Homo sapiens GN=SYNPO PE=1 SV=2	SYNPO
1308.5	1225.4	1198.6	1291.6	1322.3	1320.3	Q13371	Phosducin-like protein OS=Homo sapiens GN=PDCL PE=1 SV=3	PDCL
257.6	263.8	272.1	254.3	246.6	232.4	Q6JBY9	CapZ-interacting protein OS=Homo sapiens GN=RCSD1 PE=1 SV=1	RCSD1
4783.8	4697.9	4794.8	4722	4826.4	4822.2	Q9Y314	Nitric oxide synthase-interacting protein OS=Homo sapiens GN=NOSIP PE=1 SV=1	NOSIP
10287.1	10136.8	10253.2	10154.3	10231.4	10164.9	Q92917	G patch domain and KOW motifs-containing protein OS=Homo sapiens GN=GPKOW PE=1 SV=2	GPKOW
262.1	282.7	267.7	258.7	304.8	293.6	Q15291-2	Isoform 2 of Retinoblastoma-binding protein 5 OS=Homo sapiens GN=RBBP5	RBBP5
1601.5	1514.9	1542.9	1580.9	1528.5	1514.3	Q8TCD5	"5'(3')-deoxyribonucleotidase, cytosolic type OS=Homo sapiens GN=NT5C PE=1 SV=2"	NT5C
4173	4277	4316.2	4119.2	4289.7	4147.3	Q93050-3	Isoform 3 of V-type proton ATPase 116 kDa subunit a isoform 1 OS=Homo sapiens GN=ATP6V0A1	ATP6V0A1
1256.4	1251.2	1203.8	1240.3	1272.4	1269.1	Q9UNY4	Transcription termination factor 2 OS=Homo sapiens GN=TTF2 PE=1 SV=2	TTF2
16066.9	15550.1	16061.6	15860.5	16042	15889.3	Q9ULT8	E3 ubiquitin-protein ligase HECTD1 OS=Homo sapiens GN=HECTD1 PE=1 SV=3	HECTD1
7730.8	7662.8	7661.4	7632	7629.9	7724.4	P55081	Microfibrillar-associated protein 1 OS=Homo sapiens GN=MFAP1 PE=1 SV=2	MFAP1
1998.8	1980.3	1953.1	1973.3	1970	2007.8	Q13488	V-type proton ATPase 116 kDa subunit a isoform 3 OS=Homo sapiens GN=TCIRG1 PE=1 SV=3	TCIRG1
15804.8	15140.7	16213.6	15603.5	14842.8	15020.3	P63208	S-phase kinase-associated protein 1 OS=Homo sapiens GN=SKP1 PE=1 SV=2	SKP1
4440.9	4541.2	4456.6	4384.4	4394.6	4372.6	O43929	Origin recognition complex subunit 4 OS=Homo sapiens GN=ORC4 PE=1 SV=2	ORC4
8943.1	9192.7	8962.2	8829.3	8785.1	8803.1	Q9NS87	Kinesin-like protein KIF15 OS=Homo sapiens GN=KIF15 PE=1 SV=1	KIF15
1165.3	1111.7	1134.6	1150.5	1140.9	1144.8	Q53SF7	Cordon-bleu protein-like 1 OS=Homo sapiens GN=COBLL1 PE=1 SV=2	COBLL1
27893.1	27427.9	27708.9	27539.3	26968.2	27055.1	Q9UHB9	Signal recognition particle subunit SRP68 OS=Homo sapiens GN=SRP68 PE=1 SV=2	SRP68
26071.5	26047.3	25749.1	25741.1	26685.1	26416.5	J3KN36	Nodal modulator 3 OS=Homo sapiens GN=NOMO3 PE=4 SV=1	NOMO3
70468.3	76507.2	69834.2	69578.7	71467.7	71375	P61247	40S ribosomal protein S3a OS=Homo sapiens GN=RPS3A PE=1 SV=2	RPS3A
30032	29128.9	29869.7	29653.3	28968.3	29433.2	P43304	"Glycerol-3-phosphate dehydrogenase, mitochondrial OS=Homo sapiens GN=GPD2 PE=1 SV=3"	GPD2
24789.7	24206.8	24613.4	24477.4	24400.5	24603.4	Q9Y3I0	tRNA-splicing ligase RtcB homolog OS=Homo sapiens GN=RTCB PE=1 SV=1	RTCB
157.6	161.7	155.5	155.6	166.2	151.4	O94973-2	Isoform 2 of AP-2 complex subunit alpha-2 OS=Homo sapiens GN=AP2A2	AP2A2
4091.5	4030.5	4153	4040.1	4147.2	4074	Q14147	Probable ATP-dependent RNA helicase DHX34 OS=Homo sapiens GN=DHX34 PE=1 SV=2	DHX34
1376.2	1624	1411	1358.9	1403.7	1401.3	Q9P1Z0	Zinc finger and BTB domain-containing protein 4 OS=Homo sapiens GN=ZBTB4 PE=1 SV=3	ZBTB4
266.6	264.4	277.1	263.3	276.6	288.6	Q96N67	Dedicator of cytokinesis protein 7 OS=Homo sapiens GN=DOCK7 PE=1 SV=4	DOCK7
329.6	321.9	304.2	325.5	337.6	318.9	Q8WWX9	Selenoprotein M OS=Homo sapiens GN=SELM PE=1 SV=3	SELM
10071.7	9931.5	10063.4	9945.5	9848.1	9925.6	Q9Y4K0	Lysyl oxidase homolog 2 OS=Homo sapiens GN=LOXL2 PE=1 SV=1	LOXL2
1468.9	1450.6	1461	1450.5	1504.5	1431.2	Q8NCL9	Protein APCDD1-like OS=Homo sapiens GN=APCDD1L PE=2 SV=1	APCDD1L
8899.4	8695.6	8772	8788	8926.3	8678.8	Q9NQR4	Omega-amidase NIT2 OS=Homo sapiens GN=NIT2 PE=1 SV=1	NIT2
2740.8	2820.1	2675.2	2706.6	2772.4	2671.6	Q96H55	Unconventional myosin-XIX OS=Homo sapiens GN=MYO19 PE=2 SV=2	MYO19
3944.7	3934	3818.5	3895.5	4052.2	3963.2	O95363	"Phenylalanine--tRNA ligase, mitochondrial OS=Homo sapiens GN=FARS2 PE=1 SV=1"	FARS2
114.6	118.8	113.2	113.2	118.1	113.4	Q9UPN9-2	Isoform Beta of E3 ubiquitin-protein ligase TRIM33 OS=Homo sapiens GN=TRIM33	TRIM33
1562.6	1602.8	1568.2	1543.2	1660.9	1606.2	Q9Y2J4-4	Isoform 4 of Angiomotin-like protein 2 OS=Homo sapiens GN=AMOTL2	AMOTL2
251.6	243.8	242.5	248.5	266.5	275.4	Q9BWL3	Uncharacterized protein C1orf43 OS=Homo sapiens GN=C1orf43 PE=2 SV=1	C1orf43
6967.7	6629.3	6881.6	6881.3	6554	6599.3	Q9P016	Thymocyte nuclear protein 1 OS=Homo sapiens GN=THYN1 PE=1 SV=1	THYN1
13816.5	13576	13647.4	13645.2	13358.2	13622.6	P42765	"3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens GN=ACAA2 PE=1 SV=2"	ACAA2
43665.1	44294.8	44037.2	43125.2	42925	42984.6	E9PRY8	Elongation factor 1-delta OS=Homo sapiens GN=EEF1D PE=1 SV=1	EEF1D
821.8	815	817	811.6	856.7	850.5	Q92698	DNA repair and recombination protein RAD54-like OS=Homo sapiens GN=RAD54L PE=1 SV=2	RAD54L
34531	34069	34435.9	34106	34221.8	33817.4	P08107	Heat shock 70 kDa protein 1A/1B OS=Homo sapiens GN=HSPA1A PE=1 SV=5	HSPA1A
152.6	146.4	139.3	150.7	155.2	138	Q8IZK6	Mucolipin-2 OS=Homo sapiens GN=MCOLN2 PE=2 SV=2	MCOLN2
25713.1	26455.3	25097	25397.7	25531.7	25720	P62917	60S ribosomal protein L8 OS=Homo sapiens GN=RPL8 PE=1 SV=2	RPL8
3080.5	3096.9	3118.7	3042.7	3081.2	3061.7	P33981	Dual specificity protein kinase TTK OS=Homo sapiens GN=TTK PE=1 SV=2	TTK
716.4	713.3	707.3	707.6	682.1	678.9	Q14353	Guanidinoacetate N-methyltransferase OS=Homo sapiens GN=GAMT PE=1 SV=1	GAMT
58870.4	57085.8	58812.5	58150.8	57373.7	57508.7	P48643	T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1	CCT5
5364.2	5453.6	5340.5	5298.7	5262.2	5376.6	Q08AD1	Calmodulin-regulated spectrin-associated protein 2 OS=Homo sapiens GN=CAMSAP2 PE=1 SV=3	CAMSAP2
7991.4	7979.1	7927.9	7893.8	7888	7919	Q9UPN9	E3 ubiquitin-protein ligase TRIM33 OS=Homo sapiens GN=TRIM33 PE=1 SV=3	TRIM33
1016.7	978.3	1005.6	1004.4	1027.4	1008	Q13952	Nuclear transcription factor Y subunit gamma OS=Homo sapiens GN=NFYC PE=1 SV=3	NFYC
5728.9	5702.3	5699.6	5659.7	5802.6	5668.7	Q9UFC0	Leucine-rich repeat and WD repeat-containing protein 1 OS=Homo sapiens GN=LRWD1 PE=1 SV=2	LRWD1
1115.7	1106	1143.7	1102.2	1143	1128.4	Q8N6S4	Ankyrin repeat domain-containing protein 13C OS=Homo sapiens GN=ANKRD13C PE=2 SV=2	ANKRD13C
3718.4	3769.8	3699.5	3673.5	3839.7	3683.5	Q6YHU6	Thyroid adenoma-associated protein OS=Homo sapiens GN=THADA PE=1 SV=1	THADA
1786.4	1861.8	1724.8	1764.9	1758.6	1810.2	O60671	Cell cycle checkpoint protein RAD1 OS=Homo sapiens GN=RAD1 PE=1 SV=1	RAD1
59836.8	58618.9	59272.3	59118.3	58947.8	58642.9	Q99832	T-complex protein 1 subunit eta OS=Homo sapiens GN=CCT7 PE=1 SV=2	CCT7
2057.4	2042.1	2036.6	2032.7	2043.1	2013	H0Y9Z5	CCR4-NOT transcription complex subunit 6-like (Fragment) OS=Homo sapiens GN=CNOT6L PE=1 SV=1	CNOT6L
959	996.3	974	947.5	951.9	974.8	Q16864-2	Isoform 2 of V-type proton ATPase subunit F OS=Homo sapiens GN=ATP6V1F	ATP6V1F
9963.6	10076.1	9899.8	9845.1	9854.1	9858.7	Q9BTW9-4	Isoform 4 of Tubulin-specific chaperone D OS=Homo sapiens GN=TBCD	TBCD
347.2	339.3	359.6	343.1	360.9	351.7	Q8WUA7	TBC1 domain family member 22A OS=Homo sapiens GN=TBC1D22A PE=1 SV=2	TBC1D22A
5677.1	5734.4	5663.3	5610.1	5657.7	5642	Q07864	DNA polymerase epsilon catalytic subunit A OS=Homo sapiens GN=POLE PE=1 SV=5	POLE
6894.2	6855.3	6759.6	6812.8	7001.2	6737.8	Q9UJX3	Anaphase-promoting complex subunit 7 OS=Homo sapiens GN=ANAPC7 PE=1 SV=4	ANAPC7
1004.2	1010.1	1003	992.3	1007.6	986	O60921	Checkpoint protein HUS1 OS=Homo sapiens GN=HUS1 PE=1 SV=1	HUS1
180.7	185.5	191.4	178.6	191.3	177.8	Q16649	Nuclear factor interleukin-3-regulated protein OS=Homo sapiens GN=NFIL3 PE=1 SV=2	NFIL3
12205.4	11863.1	12411.6	12061.6	11975.2	11804.9	O60884	DnaJ homolog subfamily A member 2 OS=Homo sapiens GN=DNAJA2 PE=1 SV=1	DNAJA2
556.6	570.2	597.3	550	575.4	594	Q96B01	RAD51-associated protein 1 OS=Homo sapiens GN=RAD51AP1 PE=1 SV=1	RAD51AP1
3378.1	3359.8	3395.7	3338.4	3483.6	3403.7	Q99707	Methionine synthase OS=Homo sapiens GN=MTR PE=1 SV=2	MTR
2297	2319.8	2328.7	2270.1	2284.4	2279.6	Q12962	Transcription initiation factor TFIID subunit 10 OS=Homo sapiens GN=TAF10 PE=1 SV=1	TAF10
1320.5	1241.3	1239.8	1305.1	1322.3	1309.8	Q6DD87	Zinc finger protein 787 OS=Homo sapiens GN=ZNF787 PE=1 SV=3	ZNF787
810.1	818.2	799.8	800.6	861.9	830.6	Q8TAD4	Zinc transporter 5 OS=Homo sapiens GN=SLC30A5 PE=1 SV=1	SLC30A5
27781.5	27534	27643	27456.9	27992.7	27901.4	O60568	"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 OS=Homo sapiens GN=PLOD3 PE=1 SV=1"	PLOD3
2462.1	2375.5	2467.4	2433.4	2366.9	2380.6	Q96EV2	RNA-binding protein 33 OS=Homo sapiens GN=RBM33 PE=1 SV=3	RBM33
9018.6	8846.7	8930.5	8914.2	8786.2	8838.6	Q52LJ0-2	Isoform 2 of Protein FAM98B OS=Homo sapiens GN=FAM98B	FAM98B
1005.5	1027.6	1017.5	993.9	1065.1	1063.5	Q8TEH3	DENN domain-containing protein 1A OS=Homo sapiens GN=DENND1A PE=1 SV=2	DENND1A
899.5	847.2	895.9	889.2	886.6	893.7	Q9NU23	LYR motif-containing protein 2 OS=Homo sapiens GN=LYRM2 PE=1 SV=1	LYRM2
4050.1	4049.9	4088	4003.7	4056.3	4032.1	Q567U6	Coiled-coil domain-containing protein 93 OS=Homo sapiens GN=CCDC93 PE=1 SV=2	CCDC93
21171.5	20807.6	21202.9	20929.5	21615.6	21351.8	P36551	"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial OS=Homo sapiens GN=CPOX PE=1 SV=3"	CPOX
7515.5	7598.1	7646.9	7430	7306	7209.1	Q9UJU6	Drebrin-like protein OS=Homo sapiens GN=DBNL PE=1 SV=1	DBNL
1057.1	1009.7	1101.6	1045.1	1144	1053.1	Q96GZ6-9	Isoform 9 of Solute carrier family 41 member 3 OS=Homo sapiens GN=SLC41A3	SLC41A3
10207.3	10210.8	10193.7	10091.5	9850.9	9865	Q9UBB4	Ataxin-10 OS=Homo sapiens GN=ATXN10 PE=1 SV=1	ATXN10
5557.3	5595.1	5441.1	5494.5	5645.8	5502	Q9NQ29	Putative RNA-binding protein Luc7-like 1 OS=Homo sapiens GN=LUC7L PE=1 SV=1	LUC7L
2709.8	2711	2719.7	2679.2	2692.1	2678	Q16537	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform OS=Homo sapiens GN=PPP2R5E PE=1 SV=1	PPP2R5E
3285.9	3201.9	3242.1	3248.9	3365.2	3167.3	P27701	CD82 antigen OS=Homo sapiens GN=CD82 PE=1 SV=1	CD82
3623.9	3540.8	3629.1	3583.1	3568.6	3541	C9JCC6	Dr1-associated corepressor OS=Homo sapiens GN=DRAP1 PE=1 SV=1	DRAP1
8931.2	8938.9	8868.7	8830.9	8339.8	8591.1	Q96KG9	N-terminal kinase-like protein OS=Homo sapiens GN=SCYL1 PE=1 SV=1	SCYL1
660.6	648.2	662.1	653.2	682.8	652	P49069	Calcium signal-modulating cyclophilin ligand OS=Homo sapiens GN=CAMLG PE=1 SV=1	CAMLG
17129.6	16857.5	17132.5	16937.6	16619	16589.6	O00203	AP-3 complex subunit beta-1 OS=Homo sapiens GN=AP3B1 PE=1 SV=3	AP3B1
1335.3	1354.1	1353.9	1320.4	1321.5	1303.5	Q7L592	"NADH dehydrogenase [ubiquinone] complex I, assembly factor 7 OS=Homo sapiens GN=NDUFAF7 PE=1 SV=1"	NDUFAF7
5006.7	4823.3	5040.2	4950.8	4864.7	4937.1	O43681	ATPase ASNA1 OS=Homo sapiens GN=ASNA1 PE=1 SV=2	ASNA1
430.9	467.9	438.1	426.1	437.1	433.8	F5H269	DmX-like protein 1 OS=Homo sapiens GN=DMXL1 PE=1 SV=1	DMXL1
874.9	880.8	904	865.2	864	883.8	Q9BV20	Methylthioribose-1-phosphate isomerase OS=Homo sapiens GN=MRI1 PE=1 SV=1	MRI1
2658.4	2636.6	2754.1	2628.9	2612.3	2654.5	Q12986	Transcriptional repressor NF-X1 OS=Homo sapiens GN=NFX1 PE=1 SV=2	NFX1
4828.8	4822.4	4863.5	4775.2	4690.1	4636.8	Q06546	GA-binding protein alpha chain OS=Homo sapiens GN=GABPA PE=1 SV=1	GABPA
8516.9	8268.3	8591.9	8422.4	8091.6	8195.4	P14635	G2/mitotic-specific cyclin-B1 OS=Homo sapiens GN=CCNB1 PE=1 SV=1	CCNB1
22706.2	22364.8	22590.4	22454.8	22503.2	22267.4	P46459	Vesicle-fusing ATPase OS=Homo sapiens GN=NSF PE=1 SV=3	NSF
168.2	169.3	159.9	166.3	166.2	161.3	Q96CD2	Phosphopantothenoylcysteine decarboxylase OS=Homo sapiens GN=PPCDC PE=1 SV=2	PPCDC
459.1	455	454.2	454	488.5	501.1	Q6J4K2	"Sodium/potassium/calcium exchanger 6, mitochondrial OS=Homo sapiens GN=SLC8B1 PE=1 SV=2"	SLC8B1
3529.2	3472.4	3573.8	3490.3	3627.4	3561.3	P04920	Anion exchange protein 2 OS=Homo sapiens GN=SLC4A2 PE=1 SV=4	SLC4A2
4477.7	4364.5	4400.8	4428.4	4458.8	4513.1	Q93074-2	Isoform 2 of Mediator of RNA polymerase II transcription subunit 12 OS=Homo sapiens GN=MED12	MED12
16063.2	15600.2	15912.9	15886.5	15727.6	15916.5	Q9H3N1	Thioredoxin-related transmembrane protein 1 OS=Homo sapiens GN=TMX1 PE=1 SV=1	TMX1
3145.6	3077.7	3155.2	3111	3050	3047.2	Q5TAX3	Terminal uridylyltransferase 4 OS=Homo sapiens GN=ZCCHC11 PE=1 SV=3	ZCCHC11
21201.8	20844.1	21057.4	20969.1	20735.1	21072.7	P25788	Proteasome subunit alpha type-3 OS=Homo sapiens GN=PSMA3 PE=1 SV=2	PSMA3
49.7	53.1	48	49.2	48.4	52.3	H0Y2P9	Phosphatidylinositol-glycan biosynthesis class X protein OS=Homo sapiens GN=PIGX PE=4 SV=1	PIGX
1382.9	1406.9	1371.9	1367.7	1442	1409.7	Q9BRP1	Programmed cell death protein 2-like OS=Homo sapiens GN=PDCD2L PE=1 SV=1	PDCD2L
77130.2	75635.4	77588	76287.3	76271.5	75426.1	Q04637-9	Isoform 9 of Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens GN=EIF4G1	EIF4G1
2068.3	2080.7	2100.1	2045.7	2088.9	2066	Q5TGY3	AT-hook DNA-binding motif-containing protein 1 OS=Homo sapiens GN=AHDC1 PE=1 SV=1	AHDC1
827.3	796.3	808.8	818.3	852	833.8	P21953	"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Homo sapiens GN=BCKDHB PE=1 SV=2"	BCKDHB
4670.4	4683.1	4761.6	4619.9	4703.9	4601.8	Q9BYK8	Helicase with zinc finger domain 2 OS=Homo sapiens GN=HELZ2 PE=1 SV=6	HELZ2
7064.3	6899.2	7137.1	6988.1	7053.2	7090.7	Q6DKK2	"Tetratricopeptide repeat protein 19, mitochondrial OS=Homo sapiens GN=TTC19 PE=1 SV=4"	TTC19
22881.8	22146	23387.6	22635	22094.4	22069.7	O60763	General vesicular transport factor p115 OS=Homo sapiens GN=USO1 PE=1 SV=2	USO1
3362.5	3251.6	3368.3	3326.3	3315.4	3269.7	P56181-2	"Isoform 2 of NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial OS=Homo sapiens GN=NDUFV3"	NDUFV3
14422.8	14093.5	14807.4	14267.8	14360.6	14068	P52907	F-actin-capping protein subunit alpha-1 OS=Homo sapiens GN=CAPZA1 PE=1 SV=3	CAPZA1
697.9	718.5	732.3	690.4	758	711.5	Q15527	Surfeit locus protein 2 OS=Homo sapiens GN=SURF2 PE=1 SV=3	SURF2
48197.1	47555.9	48641.7	47680.1	47379.7	47491.4	Q92598	Heat shock protein 105 kDa OS=Homo sapiens GN=HSPH1 PE=1 SV=1	HSPH1
3142.2	3121.3	3201.9	3108.7	3153.2	3182.4	Q6P3W7	SCY1-like protein 2 OS=Homo sapiens GN=SCYL2 PE=1 SV=1	SCYL2
2325.5	2732.2	2377.2	2300.7	2246.6	2314.7	Q96GX5	Serine/threonine-protein kinase greatwall OS=Homo sapiens GN=MASTL PE=1 SV=1	MASTL
4947.1	5159.4	5045.1	4894.4	4940.3	4767.2	P35611-3	Isoform 3 of Alpha-adducin OS=Homo sapiens GN=ADD1	ADD1
1135	1145.6	1149.7	1123	1110.5	1085.6	P53609	Geranylgeranyl transferase type-1 subunit beta OS=Homo sapiens GN=PGGT1B PE=1 SV=2	PGGT1B
1063	1141.2	1044.9	1051.8	1065.5	1048.5	Q53T59	HCLS1-binding protein 3 OS=Homo sapiens GN=HS1BP3 PE=1 SV=1	HS1BP3
5114.4	5078.8	5038.9	5060.4	5076.7	5013	P08237-3	"Isoform 3 of ATP-dependent 6-phosphofructokinase, muscle type OS=Homo sapiens GN=PFKM"	PFKM
4552.5	4658.3	4491.9	4504.5	4760.9	4635.1	P51809	Vesicle-associated membrane protein 7 OS=Homo sapiens GN=VAMP7 PE=1 SV=3	VAMP7
775.6	772.7	791.8	767.4	876.9	821.4	F5H0R1	Speckle targeted PIP5K1A-regulated poly(A) polymerase OS=Homo sapiens GN=TUT1 PE=4 SV=1	TUT1
441	433.5	417.9	436.4	462.2	445.9	P51587	Breast cancer type 2 susceptibility protein OS=Homo sapiens GN=BRCA2 PE=1 SV=2	BRCA2
