"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Contaminant"	"Marked as"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (F1, 126) / (F1, 128C)"	"Abundance Ratio: (F1, 127N) / (F1, 129C)"	"Abundance Ratio: (F1, 127C) / (F1, 130N)"	"Abundance Ratio: (F1, 128N) / (F1, 130C)"	"Abundance Ratio: (F1, 129N) / (F1, 131)"	"Abundances (Normalized): F1: 126, Sample, A2, n/a"	"Abundances (Normalized): F1: 127N, Sample, A3, n/a"	"Abundances (Normalized): F1: 127C, Sample, A4, n/a"	"Abundances (Normalized): F1: 128N, Sample, A5, n/a"	"Abundances (Normalized): F1: 128C, Sample, n/a, P1"	"Abundances (Normalized): F1: 129N, Sample, A6, n/a"	"Abundances (Normalized): F1: 129C, Sample, n/a, P2"	"Abundances (Normalized): F1: 130N, Sample, n/a, P4"	"Abundances (Normalized): F1: 130C, Sample, n/a, P5"	"Abundances (Normalized): F1: 131, Sample, n/a, P6"	"Abundance: F1: 126, Sample, A2, n/a"	"Abundance: F1: 127N, Sample, A3, n/a"	"Abundance: F1: 127C, Sample, A4, n/a"	"Abundance: F1: 128N, Sample, A5, n/a"	"Abundance: F1: 128C, Sample, n/a, P1"	"Abundance: F1: 129N, Sample, A6, n/a"	"Abundance: F1: 129C, Sample, n/a, P2"	"Abundance: F1: 130N, Sample, n/a, P4"	"Abundance: F1: 130C, Sample, n/a, P5"	"Abundance: F1: 131, Sample, n/a, P6"	"Found in Sample: [S1] F1: 126, Sample, A2, n/a"	"Found in Sample: [S2] F1: 127N, Sample, A3, n/a"	"Found in Sample: [S3] F1: 127C, Sample, A4, n/a"	"Found in Sample: [S4] F1: 128N, Sample, A5, n/a"	"Found in Sample: [S5] F1: 128C, Sample, n/a, P1"	"Found in Sample: [S6] F1: 129N, Sample, A6, n/a"	"Found in Sample: [S7] F1: 129C, Sample, n/a, P2"	"Found in Sample: [S8] F1: 130N, Sample, n/a, P4"	"Found in Sample: [S9] F1: 130C, Sample, n/a, P5"	"Found in Sample: [S10] F1: 131, Sample, n/a, P6"	"Modifications"
"False"	"High"	"IsMasterProtein"	"Q9UK45"	"U6 snRNA-associated Sm-like protein LSm7 OS=Homo sapiens GN=LSM7 PE=1 SV=1"	"0.000"	"False"	"Human"	"15.941"	"49"	"4"	"8"	"4"	"1"	"103"	"11.6"	"5.27"	"13.03"	"4"	"0"	"2.154"	"2.183"	"0.908"	"1.411"	"2.286"	"1225.5"	"1704.6"	"818.7"	"999.6"	"568.9"	"1888.1"	"780.9"	"901.8"	"708.2"	"825.9"	"1225.5"	"1421.7"	"727.9"	"876.9"	"384.9"	"1469.4"	"635.2"	"756.4"	"655.1"	"714.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q86TV6-2"	"Isoform 2 of Tetratricopeptide repeat protein 7B OS=Homo sapiens GN=TTC7B"	"0.000"	"False"	"Human"	"15.934"	"5"	"4"	"13"	"4"	"1"	"860"	"96.0"	"6.83"	"19.91"	"4"	"0"	"0.852"	"1.278"	"0.937"	"1.285"	"1.468"	"94.9"	"142.2"	"86.5"	"116.5"	"111.4"	"131.6"	"111.2"	"92.3"	"90.7"	"89.7"	"94.9"	"118.6"	"76.9"	"102.2"	"75.4"	"102.4"	"90.5"	"77.4"	"83.9"	"77.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q567U6"	"Coiled-coil domain-containing protein 93 OS=Homo sapiens GN=CCDC93 PE=1 SV=2"	"0.000"	"False"	"Human"	"15.921"	"7"	"5"	"5"	"5"	"1"	"631"	"73.2"	"8.15"	"11.34"	"5"	"0"	"1.242"	"0.997"	"0.935"	"1.327"	"1.152"	"307.5"	"359.3"	"280.3"	"340.3"	"247.5"	"344.2"	"360.3"	"299.9"	"256.4"	"298.8"	"307.5"	"299.7"	"249.2"	"298.5"	"167.5"	"267.8"	"293.1"	"251.5"	"237.2"	"258.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"O94804"	"Serine/threonine-protein kinase 10 OS=Homo sapiens GN=STK10 PE=1 SV=1"	"0.000"	"False"	"Human"	"15.916"	"4"	"4"	"6"	"2"	"1"	"968"	"112.1"	"6.95"	"13.55"	"4"	"0"	"0.471"	"0.794"	"0.652"	"2.566"	"1.092"	"109.9"	"116.8"	"113.9"	"304.3"	"233.2"	"102.4"	"147.1"	"174.7"	"118.6"	"93.8"	"109.9"	"97.5"	"101.3"	"267.0"	"157.8"	"79.7"	"119.7"	"146.6"	"109.7"	"81.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P61513"	"60S ribosomal protein L37a OS=Homo sapiens GN=RPL37A PE=1 SV=2"	"0.000"	"False"	"Human"	"15.909"	"30"	"3"	"7"	"3"	"1"	"92"	"10.3"	"10.43"	"20.95"	"3"	"0"	"2.600"	"1.696"	"0.793"	"0.700"	"2.460"	"1954.3"	"1382.7"	"1665.1"	"1044.8"	"751.7"	"2001.9"	"815.3"	"2100.4"	"1492.6"	"813.8"	"1954.3"	"1153.2"	"1480.4"	"916.6"	"508.6"	"1558.0"	"663.3"	"1761.8"	"1380.6"	"704.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q96RU3"	"Formin-binding protein 1 OS=Homo sapiens GN=FNBP1 PE=1 SV=2"	"0.000"	"False"	"Human"	"15.896"	"10"	"3"	"4"	"3"	"1"	"617"	"71.3"	"5.72"	"11.15"	"3"	"0"	"0.989"	"1.242"	"0.839"	"1.678"	"1.292"	"123.2"	"145.8"	"106.0"	"141.8"	"124.5"	"154.8"	"117.4"	"126.3"	"84.5"	"119.9"	"123.2"	"121.6"	"94.2"	"124.4"	"84.2"	"120.5"	"95.5"	"106.0"	"78.2"	"103.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"A0A087WVA1"	"Selenoprotein T OS=Homo sapiens GN=SELT PE=4 SV=1"	"0.000"	"False"	"Human"	"15.882"	"18"	"3"	"13"	"3"	"1"	"195"	"22.3"	"8.78"	"39.14"	"3"	"0"	"0.806"	"2.058"	"0.923"	"1.144"	"1.322"	"349.2"	"793.4"	"397.2"	"458.9"	"433.1"	"540.6"	"385.6"	"430.5"	"401.0"	"409.0"	"349.2"	"661.7"	"353.1"	"402.5"	"293.1"	"420.7"	"313.7"	"361.1"	"370.9"	"353.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"O95630"	"STAM-binding protein OS=Homo sapiens GN=STAMBP PE=1 SV=1"	"0.000"	"False"	"Human"	"15.868"	"11"	"4"	"7"	"4"	"1"	"424"	"48.0"	"6.29"	"18.16"	"4"	"0"	"0.908"	"0.516"	"0.547"	"0.882"	"0.929"	"414.6"	"439.6"	"337.2"	"395.6"	"456.6"	"460.8"	"851.9"	"616.0"	"448.3"	"496.0"	"414.6"	"366.7"	"299.8"	"347.0"	"308.9"	"358.6"	"693.0"	"516.7"	"414.7"	"429.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9NRZ5"	"1-acyl-sn-glycerol-3-phosphate acyltransferase delta OS=Homo sapiens GN=AGPAT4 PE=1 SV=1"	"0.000"	"False"	"Human"	"15.867"	"11"	"5"	"10"	"5"	"1"	"378"	"44.0"	"8.72"	"24.86"	"5"	"0"	"1.271"	"1.729"	"0.751"	"1.158"	"1.764"	"249.9"	"399.0"	"218.9"	"312.3"	"196.6"	"403.6"	"230.8"	"291.5"	"269.7"	"228.8"	"249.9"	"332.8"	"194.6"	"274.0"	"133.0"	"314.1"	"187.7"	"244.5"	"249.5"	"197.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P02100"	"Hemoglobin subunit epsilon OS=Homo sapiens GN=HBE1 PE=1 SV=2"	"0.000"	"False"	"Human"	"15.854"	"18"	"3"	"57"	"1"	"1"	"147"	"16.2"	"8.63"	"139.18"	"3"	"0"	"1.322"	"0.716"	"1.197"	"2.603"	"3.550"	"379.5"	"327.8"	"368.8"	"621.8"	"287.1"	"1174.4"	"458.1"	"308.1"	"238.9"	"330.8"	"379.5"	"273.4"	"327.9"	"545.5"	"194.3"	"913.9"	"372.6"	"258.4"	"220.9"	"286.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P52888"	"Thimet oligopeptidase OS=Homo sapiens GN=THOP1 PE=1 SV=2"	"0.000"	"False"	"Human"	"15.853"	"8"	"6"	"8"	"6"	"1"	"689"	"78.8"	"6.05"	"11.73"	"6"	"0"	"1.295"	"1.132"	"0.922"	"1.193"	"1.525"	"761.4"	"1014.1"	"626.3"	"629.0"	"587.7"	"975.8"	"895.5"	"679.6"	"527.1"	"639.8"	"761.4"	"845.8"	"556.8"	"551.8"	"397.7"	"759.4"	"728.5"	"570.0"	"487.6"	"553.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q12830"	"Nucleosome-remodeling factor subunit BPTF OS=Homo sapiens GN=BPTF PE=1 SV=3"	"0.000"	"False"	"Human"	"15.844"	"2"	"6"	"6"	"6"	"1"	"3046"	"338.1"	"6.54"	"11.78"	"6"	"0"	"1.717"	"1.751"	"1.419"	"1.188"	"2.053"	"548.7"	"626.7"	"432.4"	"465.3"	"319.5"	"665.7"	"358.0"	"304.6"	"391.5"	"324.3"	"548.7"	"522.7"	"384.4"	"408.2"	"216.2"	"518.1"	"291.2"	"255.5"	"362.2"	"280.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q8NCT1"	"Arrestin domain-containing protein 4 OS=Homo sapiens GN=ARRDC4 PE=2 SV=3"	"0.000"	"False"	"Human"	"15.841"	"5"	"2"	"5"	"2"	"1"	"418"	"45.5"	"6.19"	"12.40"	"2"	"0"	"0.851"	"0.170"	"1.054"	"1.156"	"0.913"	"77.6"	"84.2"	"71.1"	"75.5"	"91.2"	"63.0"	"494.7"	"67.4"	"65.3"	"69.0"	"77.6"	"70.2"	"63.2"	"66.2"	"61.7"	"49.0"	"402.5"	"56.6"	"60.4"	"59.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q04323-2"	"Isoform 2 of UBX domain-containing protein 1 OS=Homo sapiens GN=UBXN1"	"0.000"	"False"	"Human"	"15.837"	"21"	"4"	"6"	"4"	"1"	"312"	"35.1"	"5.35"	"8.17"	"4"	"0"	"0.909"	"0.676"	"0.671"	"1.580"	"2.368"	"70.2"	"112.3"	"59.1"	"88.0"	"77.3"	"138.6"	"166.1"	"88.0"	"55.7"	"58.5"	"70.2"	"93.7"	"52.5"	"77.2"	"52.3"	"107.9"	"135.1"	"73.8"	"51.5"	"50.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"H3BSH7"	"Cirhin (Fragment) OS=Homo sapiens GN=CIRH1A PE=4 SV=1"	"0.000"	"False"	"Human"	"15.826"	"7"	"4"	"4"	"4"	"1"	"700"	"77.9"	"8.72"	"6.75"	"4"	"0"	"1.346"	"1.416"	"1.267"	"1.316"	"1.588"	"138.2"	"145.8"	"135.0"	"132.5"	"102.7"	"128.5"	"103.0"	"106.6"	"100.6"	"80.9"	"138.2"	"121.6"	"120.0"	"116.2"	"69.5"	"100.0"	"83.8"	"89.4"	"93.1"	"70.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q8N474"	"Secreted frizzled-related protein 1 OS=Homo sapiens GN=SFRP1 PE=1 SV=1"	"0.000"	"False"	"Human"	"15.824"	"11"	"3"	"7"	"3"	"1"	"314"	"35.4"	"8.85"	"22.53"	"3"	"0"	"7.654"	"2.500"	"5.344"	"1.590"	"1.120"	"1022.6"	"589.2"	"813.7"	"228.0"	"133.6"	"185.8"	"235.6"	"152.3"	"143.4"	"165.8"	"1022.6"	"491.4"	"723.4"	"200.0"	"90.4"	"144.6"	"191.7"	"127.7"	"132.6"	"143.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q96B49"	"Mitochondrial import receptor subunit TOM6 homolog OS=Homo sapiens GN=TOMM6 PE=1 SV=1"	"0.000"	"False"	"Human"	"15.822"	"19"	"1"	"16"	"1"	"1"	"74"	"8.0"	"4.89"	"30.57"	"1"	"0"	"0.752"	"1.299"	"0.890"	"0.526"	"0.729"	"165.3"	"171.2"	"166.9"	"118.5"	"220.0"	"143.2"	"131.8"	"187.5"	"225.4"	"196.3"	"165.3"	"142.8"	"148.4"	"103.9"	"148.8"	"111.4"	"107.2"	"157.3"	"208.5"	"169.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"O60783"	"28S ribosomal protein S14, mitochondrial OS=Homo sapiens GN=MRPS14 PE=1 SV=1"	"0.000"	"False"	"Human"	"15.814"	"22"	"2"	"4"	"2"	"1"	"128"	"15.1"	"11.41"	"10.42"	"2"	"0"	"0.571"	"1.499"	"0.931"	"0.775"	"1.658"	"81.0"	"148.8"	"86.6"	"101.9"	"141.9"	"132.7"	"99.3"	"93.0"	"131.5"	"80.0"	"81.0"	"124.1"	"77.0"	"89.4"	"96.0"	"103.3"	"80.7"	"78.0"	"121.6"	"69.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q969T9"	"WW domain-binding protein 2 OS=Homo sapiens GN=WBP2 PE=1 SV=1"	"0.000"	"False"	"Human"	"15.814"	"13"	"3"	"4"	"3"	"1"	"261"	"28.1"	"5.91"	"13.96"	"3"	"0"	"0.700"	"0.530"	"1.467"	"1.256"	"1.405"	"259.8"	"482.0"	"398.4"	"437.8"	"371.0"	"414.6"	"909.3"	"271.6"	"348.6"	"295.0"	"259.8"	"402.0"	"354.2"	"384.1"	"251.1"	"322.7"	"739.7"	"227.9"	"322.5"	"255.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q13427"	"Peptidyl-prolyl cis-trans isomerase G OS=Homo sapiens GN=PPIG PE=1 SV=2"	"0.000"	"False"	"Human"	"15.805"	"4"	"2"	"30"	"2"	"1"	"754"	"88.6"	"10.29"	"75.78"	"2"	"0"	"1.420"	"1.883"	"1.125"	"0.891"	"1.805"	"989.6"	"1012.6"	"645.5"	"515.2"	"697.1"	"958.8"	"537.7"	"573.8"	"578.0"	"531.1"	"989.6"	"844.6"	"573.9"	"452.0"	"471.7"	"746.2"	"437.5"	"481.3"	"534.6"	"459.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P25205-2"	"Isoform 2 of DNA replication licensing factor MCM3 OS=Homo sapiens GN=MCM3"	"0.000"	"False"	"Human"	"15.791"	"6"	"4"	"11"	"4"	"1"	"853"	"95.8"	"5.77"	"9.66"	"4"	"0"	"1.212"	"1.105"	"1.026"	"1.053"	"0.858"	"291.3"	"207.3"	"231.3"	"231.3"	"240.4"	"184.0"	"187.6"	"225.4"	"219.8"	"214.5"	"291.3"	"172.9"	"205.6"	"202.9"	"162.7"	"143.2"	"152.6"	"189.1"	"203.3"	"185.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q5JTJ3-2"	"Isoform 2 of Cytochrome c oxidase assembly factor 6 homolog OS=Homo sapiens GN=COA6"	"0.000"	"False"	"Human"	"15.782"	"26"	"3"	"6"	"3"	"1"	"156"	"18.1"	"10.10"	"14.79"	"3"	"0"	"1.077"	"1.181"	"1.189"	"1.268"	"1.439"	"263.2"	"386.2"	"263.7"	"362.5"	"244.4"	"343.4"	"327.1"	"221.7"	"286.0"	"238.6"	"263.2"	"322.1"	"234.5"	"318.0"	"165.4"	"267.3"	"266.1"	"186.0"	"264.5"	"206.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P58546"	"Myotrophin OS=Homo sapiens GN=MTPN PE=1 SV=2"	"0.000"	"False"	"Human"	"15.764"	"22"	"2"	"26"	"2"	"1"	"118"	"12.9"	"5.52"	"57.34"	"2"	"0"	"0.749"	"1.355"	"0.650"	"0.911"	"0.794"	"715.9"	"801.4"	"677.9"	"507.1"	"955.3"	"819.1"	"591.6"	"1042.8"	"556.4"	"1031.1"	"715.9"	"668.5"	"602.7"	"444.9"	"646.4"	"637.4"	"481.3"	"874.6"	"514.7"	"892.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"O15228"	"Dihydroxyacetone phosphate acyltransferase OS=Homo sapiens GN=GNPAT PE=1 SV=1"	"0.000"	"False"	"Human"	"15.763"	"7"	"4"	"7"	"4"	"1"	"680"	"77.1"	"6.57"	"13.40"	"4"	"0"	"0.819"	"0.828"	"0.867"	"1.306"	"0.936"	"165.2"	"179.6"	"146.2"	"232.2"	"201.7"	"155.5"	"216.9"	"168.6"	"177.8"	"166.1"	"165.2"	"149.8"	"130.0"	"203.7"	"136.5"	"121.0"	"176.5"	"141.4"	"164.5"	"143.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P50583"	"Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical] OS=Homo sapiens GN=NUDT2 PE=1 SV=3"	"0.000"	"False"	"Human"	"15.750"	"35"	"4"	"6"	"4"	"1"	"147"	"16.8"	"5.35"	"16.76"	"4"	"0"	"1.059"	"0.476"	"0.949"	"1.101"	"1.190"	"137.2"	"123.2"	"130.6"	"132.8"	"129.5"	"155.9"	"259.0"	"137.7"	"120.7"	"130.9"	"137.2"	"102.7"	"116.1"	"116.5"	"87.6"	"121.3"	"210.7"	"115.5"	"111.6"	"113.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P16333"	"Cytoplasmic protein NCK1 OS=Homo sapiens GN=NCK1 PE=1 SV=1"	"0.000"	"False"	"Human"	"15.745"	"8"	"3"	"6"	"3"	"1"	"377"	"42.8"	"6.47"	"17.00"	"3"	"0"	"0.899"	"1.240"	"0.574"	"0.913"	"0.941"	"295.7"	"331.2"	"220.2"	"274.5"	"328.9"	"299.1"	"267.0"	"383.6"	"300.8"	"317.8"	"295.7"	"276.2"	"195.8"	"240.8"	"222.5"	"232.8"	"217.2"	"321.8"	"278.2"	"274.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"O43414"	"ERI1 exoribonuclease 3 OS=Homo sapiens GN=ERI3 PE=1 SV=2"	"0.000"	"False"	"Human"	"15.741"	"6"	"2"	"15"	"2"	"1"	"337"	"37.2"	"8.07"	"38.78"	"2"	"0"	"1.688"	"0.448"	"1.483"	"0.913"	"1.713"	"1115.2"	"1062.1"	"983.7"	"582.0"	"660.7"	"1108.0"	"2368.3"	"663.2"	"637.5"	"646.7"	"1115.2"	"885.9"	"874.6"	"510.5"	"447.1"	"862.3"	"1926.6"	"556.3"	"589.7"	"559.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9H993"	"UPF0364 protein C6orf211 OS=Homo sapiens GN=C6orf211 PE=1 SV=1"	"0.000"	"False"	"Human"	"15.740"	"12"	"4"	"6"	"4"	"1"	"441"	"51.1"	"5.76"	"13.98"	"4"	"0"	"1.290"	"0.435"	"0.797"	"1.103"	"0.641"	"123.8"	"84.0"	"89.5"	"88.7"	"96.0"	"73.5"	"193.1"	"112.4"	"80.4"	"114.7"	"123.8"	"70.1"	"79.6"	"77.8"	"64.9"	"57.2"	"157.1"	"94.3"	"74.4"	"99.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"A8MXV4"	"Nucleoside diphosphate-linked moiety X motif 19, mitochondrial OS=Homo sapiens GN=NUDT19 PE=1 SV=1"	"0.000"	"False"	"Human"	"15.736"	"9"	"3"	"7"	"2"	"1"	"375"	"42.2"	"7.64"	"27.32"	"3"	"0"	"0.582"	"1.265"	"1.215"	"0.646"	"0.800"	"310.1"	"323.8"	"358.8"	"259.8"	"532.7"	"336.8"	"256.0"	"295.2"	"402.2"	"420.7"	"310.1"	"270.1"	"319.0"	"227.9"	"360.4"	"262.1"	"208.2"	"247.6"	"372.1"	"364.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9H490"	"Phosphatidylinositol glycan anchor biosynthesis class U protein OS=Homo sapiens GN=PIGU PE=1 SV=3"	"0.000"	"False"	"Human"	"15.713"	"7"	"3"	"7"	"3"	"1"	"435"	"50.0"	"7.72"	"8.33"	"3"	"0"	"1.101"	"1.016"	"0.947"	"1.057"	"0.839"	"316.7"	"304.7"	"266.6"	"319.6"	"287.6"	"274.7"	"300.1"	"281.5"	"302.3"	"327.4"	"316.7"	"254.2"	"237.0"	"280.4"	"194.6"	"213.8"	"244.1"	"236.1"	"279.6"	"283.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"J9JIC5"	"Protein Njmu-R1 OS=Homo sapiens GN=C17orf75 PE=1 SV=1"	"0.000"	"False"	"Human"	"15.706"	"16"	"5"	"12"	"5"	"1"	"396"	"44.6"	"5.03"	"25.26"	"5"	"0"	"1.238"	"2.460"	"1.039"	"1.065"	"2.845"	"401.9"	"707.4"	"322.5"	"303.3"	"324.7"	"807.1"	"287.5"	"310.6"	"284.8"	"283.7"	"401.9"	"590.1"	"286.7"	"266.1"	"219.7"	"628.1"	"233.9"	"260.5"	"263.4"	"245.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q9Y6M7-7"	"Isoform 7 of Sodium bicarbonate cotransporter 3 OS=Homo sapiens GN=SLC4A7"	"0.000"	"False"	"Human"	"15.702"	"3"	"4"	"9"	"4"	"1"	"1259"	"140.7"	"6.62"	"13.64"	"4"	"0"	"0.582"	"0.305"	"0.690"	"1.573"	"1.414"	"17.9"	"21.5"	"22.0"	"60.5"	"30.8"	"29.5"	"70.3"	"31.8"	"38.4"	"20.9"	"17.9"	"17.9"	"19.5"	"53.0"	"20.8"	"23.0"	"57.2"	"26.7"	"35.5"	"18.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q5H9R7-5"	"Isoform 5 of Serine/threonine-protein phosphatase 6 regulatory subunit 3 OS=Homo sapiens GN=PPP6R3"	"0.000"	"False"	"Human"	"15.700"	"7"	"5"	"8"	"5"	"1"	"879"	"98.4"	"4.64"	"21.16"	"5"	"0"	"1.311"	"1.397"	"0.859"	"0.923"	"1.221"	"441.9"	"475.3"	"306.0"	"349.3"	"337.1"	"457.5"	"340.3"	"356.2"	"378.3"	"374.5"	"441.9"	"396.4"	"272.1"	"306.4"	"228.1"	"356.0"	"276.8"	"298.8"	"349.9"	"324.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"P12259"	"Coagulation factor V OS=Homo sapiens GN=F5 PE=1 SV=4"	"0.000"	"False"	"Human"	"15.698"	"2"	"4"	"6"	"4"	"1"	"2224"	"251.5"	"6.05"	"15.86"	"4"	"0"	"0.584"	"1.515"	"0.924"	"0.671"	"1.284"	"128.7"	"237.4"	"137.5"	"169.6"	"220.3"	"259.2"	"156.7"	"148.8"	"252.7"	"201.9"	"128.7"	"198.0"	"122.3"	"148.8"	"149.0"	"201.8"	"127.5"	"124.8"	"233.8"	"174.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"E9PEJ6"	"Probable phospholipid-transporting ATPase IH OS=Homo sapiens GN=ATP11A PE=1 SV=1"	"0.000"	"False"	"Human"	"15.663"	"4"	"3"	"9"	"3"	"1"	"1191"	"135.8"	"6.77"	"22.32"	"3"	"0"	"0.962"	"1.094"	"0.967"	"1.235"	"1.193"	"225.3"	"248.8"	"208.8"	"241.8"	"234.3"	"238.8"	"227.5"	"215.9"	"195.7"	"200.1"	"225.3"	"207.5"	"185.7"	"212.1"	"158.5"	"185.9"	"185.1"	"181.1"	"181.0"	"173.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q15052"	"Rho guanine nucleotide exchange factor 6 OS=Homo sapiens GN=ARHGEF6 PE=1 SV=2"	"0.000"	"False"	"Human"	"15.663"	"10"	"6"	"6"	"5"	"1"	"776"	"87.4"	"6.05"	"4.49"	"6"	"0"	"0.495"	"0.574"	"0.826"	"1.556"	"0.991"	"132.5"	"181.6"	"133.3"	"289.3"	"267.7"	"169.1"	"316.6"	"161.4"	"185.9"	"170.7"	"132.5"	"151.5"	"118.5"	"253.7"	"181.1"	"131.6"	"257.5"	"135.4"	"171.9"	"147.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"Q96Q05-2"	"Isoform 2 of Trafficking protein particle complex subunit 9 OS=Homo sapiens GN=TRAPPC9"	"0.000"	"False"	"Human"	"15.650"	"5"	"5"	"7"	"5"	"1"	"1246"	"139.3"	"7.21"	"11.46"	"5"	"0"	"0.849"	"1.124"	"0.900"	"1.254"	"1.002"	"210.8"	"269.7"	"185.2"	"251.0"	"248.4"	"210.7"	"239.9"	"205.8"	"200.2"	"210.2"	"210.8"	"224.9"	"164.7"	"220.2"	"168.1"	"164.0"	"195.1"	"172.6"	"185.2"	"181.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""
